video_id,publishedAt,channelId,title,description,channelTitle,tags,viewCount,likeCount,favoriteCount,commentCount,duration_timedelta,duration_hhmmss
RJrlS7M6PPw,2020-10-27T17:00:11Z,UCArk93C2pbOvkv6jWz-3kAg,AIDEN McGEADY | Keeping the Ball on the Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

We've got a KTBOTG SPECIAL for you this week as Si and Slaney are joined by former Celtic winger, Aiden McGeady to have a chat about all things football, Ireland, Everton, Russia, teammates and Sunderland!

#Celtic #Sunderland #Ireland",Open Goal,"['open goal', 'si ferry', 'celtic', 'celtic fans', 'celtic songs', 'slaney', 'Paul slane', 'Andy halliday', 'celtic lille', 'celtic goals', 'highlights', 'rangers', 'rangers lech poznan', 'mcgeady turn', 'mcgeady skills', 'gordon strachan', 'artur boruc', 'celtic goals vs rangers', 'sunderland', 'sunderland till i die', 'Phil parkinson', 'Kevin phillips', 'defoe', 'Sunderland goals v newcastle', 'everton', 'ancelotti', 'James rodriguez', 'Calvert lewin', 'Everton goals v Liverpool', 'premier league', 'ireland', 'keane', 'jack charlton', 'duff', 'FAI', 'f2']",334937,2496,0,130,0 days 01:39:03,01:39:03
fEj47uU586A,2020-10-26T17:00:12Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Adam Matthews | Celtic Beating Barca, Neil Lennon, Sunderland Till I Die & Wales","SUBSCRIBE - https://bit.ly/2QGY26R

Joining Si this week is a man who played in one of the most famous games in Celtic's history, as Adam Matthews looks back on the iconic night when the Glasgow club beat one of the game's greatest ever teams, Barcelona.

The full-back also reflects on his other key moments from his time in Glasgow as well as the rest of his career with Cardiff, Sunderland and Wales and we review some of the world-class players he's played with such as Gareth Bale and Virgil van Dijk.",Open Goal,"['open goal', 'si ferry', 'celtic', 'aberdeen celtic', 'celtic goals', '3-3', 'pittodrie', 'spfl', 'spfl highlights', 'celtic fans', 'Leigh griffiths', 'neil lennon', 'rangers', 'rangers livingston', 'Andy halliday', 'Paul slane', 'keeping the ball on the groung', 'wales', 'Ryan giggs', 'Gareth bale', 'Joe ledley', 'euro 2016 wales', 'Wales Belgium Kanu goal', 'Wales semi final euros', 'sunderland', 'stadium of light', 'Phil parkinson', 'premier league', 'David moyes', 'cardiff', 'Aaron ramsey', 'ronny deila', 'celtic songs', 'Tony watt', 'barca']",41665,389,0,17,0 days 01:32:06,01:32:06
cvSwK6KzdrQ,2020-10-23T07:28:10Z,UCArk93C2pbOvkv6jWz-3kAg,MATCH REACTION | Right in the Coupon w/ Who Knows Wins,"The Right in the Coupon boys are back for their weekly chat on all things happening in the Scottish games as they look ahead to a big weekend in the Premiership.

We also discuss last week’s HUGE winner in our Who Knows Wins Open Goal League last week as someone walked away with a massive £4.9k from the pot!",Open Goal,"['open goal', 'si ferry', 'Paul Slane', 'Slaney', 'Andy Halliday', 'Barry Ferguson', 'Frank mcavennie', 'Derek ferguson', 'Standard liege', 'Roofe Goal', 'Roofe halfway line', 'Wonder Goal', 'Celtic AC Milan', 'Rangers goals', 'Ibrahimovic', 'Zlatan', 'Aberdeen vs Celtic', 'lewis ferguson Goal', 'SPFL', 'SPFL highlights', 'Open goal misses', 'Soccer am', 'Motherwell', 'Hibs', 'Kilmarnock', 'Hearts']",52000,668,0,2,0 days 00:31:15,00:31:15
f_E8GfbXVfc,2020-10-20T16:00:21Z,UCArk93C2pbOvkv6jWz-3kAg,REVIEW OF CELTIC VS RANGERS w/ BARRY FERGUSON | Keeping the Ball on the Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

The big one took place at the weekend and the top team in Scottish Football along with guest star Barry Ferguson are here to dissect Rangers victory over Celtic and what that might mean for the rest of the season to come.

#Celtic #Rangers #SPFL",Open Goal,"['open goal', 'si ferry', 'celtic v rangers', 'goldson goal', 'highlights', 'spfl highlights', 'Celtic ac milan', 'celtic fans', 'europa league', 'neil lennon', 'Shane duffy', 'rangers goals', 'Steven gerrard', 'rangers tv', 'live stream', 'standard liege', 'aberdeen', 'hibs', 'Barry ferguson', 'helicopter sunday', 'hearts', 'Andy halliday', 'Paul slane', 'sunderland', 'spfl', 'premier league', 'morelos', 'Ryan kent', 'tavernier', 'rangers fans', 'celtic park', 'sky sports', 'scottish football', 'podcast', 'plz soccer', 'James english', 'soccer am']",259410,2193,0,138,0 days 01:18:28,01:18:28
SFqdzTnXwGI,2020-10-19T16:00:12Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Danny Graham | Sunderland, Swansea, Rodgers & Laudrup, Blackburn & Charlie Mulgrew","SUBSCRIBE - https://bit.ly/2QGY26R

This week we're joined by the character that is Danny Graham who gets a good laugh with Si looking back on his career so far which has seen him light up the Premier League in a top Swansea side under Brendan Rodgers, have 2 very different spells at Sunderland as well as gain some hilarious stories with friend of the show Charlie Mulgrew at Blackburn.",Open Goal,"['open goal', 'si ferry', 'Danny graham', 'Charlie mulgrew', 'Paul slane', 'Andy halliday', 'sunderland', 'sunderland goals', 'Phil parkinson', ""Martin o'neill"", 'Brendan rodgers', 'swansea', 'sunderland fans', 'sunderland til i die', 'celtic', 'rangers', 'premier league', 'spfl', 'Bradley dack', 'blackburn rovers', 'souness', 'Tony mowbray', 'wood park', 'Blackburn goals', 'championship', 'Danny Graham goals', 'swansea city', 'watford', 'middlesbrough', 'defoe', 'di canio', 'soccer am', 'football funny', 'true geordie', 'non-league', 'niall quinn', 'f2']",34499,263,0,18,0 days 01:20:27,01:20:27
CxC-cPIBrl8,2020-10-15T16:00:03Z,UCArk93C2pbOvkv6jWz-3kAg,THE BIG ONE - CELTIC vs RANGERS | Right in the Coupon w/ Who Knows Wins,"SUBSCRIBE - https://bit.ly/2QGY26R

The big one is finally upon us! The first Celtic vs Rangers game of the season is set to take place this weekend and the Right in the Coupon boys will be chewing over the nitty gritty ahead of the world's biggest derby match.

We also get an update on the Who Knows Wins Leaderboard as well as discuss Scotland's progression through to the UEFA Nations League play-offs.",Open Goal,"['open goal', 'si ferry', 'celtic v rangers', 'old firm', 'neil lennon', 'Steven gerrard', 'celtic park', 'celtic fans', 'celtic goals', 'celtic songs', 'celtic goals v rangers', 'larsson', 'spfl', 'spfl highlights', 'rangers fans', 'rangers songs', 'rangers goals', 'Paul slane', 'Andy halliday', 'edouard', 'morelos', 'kent', 'Scott brown', 'atmoshpere', 'scotland', 'Steve clarke', 'John mcginn', 'Ryan fraser', 'aberdeen', 'hibs', 'hearts', 'motherwell', 'premier league', 'frank mcavennie', 'west ham', 'Barry ferguson', 'plz soccer', 'soccer am', 'podcast']",80328,831,0,68,0 days 00:45:16,00:45:16
o2ROF9iH-pA,2020-10-13T16:00:18Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC VS RANGERS & SCOTLAND THROUGH! | Keeping the Ball on the Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

It's been a massive week for Scottish football as the national team managed to navigate itself through to the final play-off game for Euros qualification to set up a huge game with Serbia next month!
The boys will discuss the performance and their hopes for the game as well as preview the first Celtic vs Rangers duel of the season which will see NO FANS present for the first time ever.",Open Goal,"['open goal', 'si ferry', 'celtic v rangers', 'covid football', 'celtic fans', 'celtic goals vs rangers', 'celtic goals', 'celtic songs', 'neil lennon', 'Scott brown', 'highlights', 'spfl', 'spfl highlights', 'rangers', 'rangers fans', 'rangers goals vs celtic', 'Andy halliday', 'Paul slane', 'slaney', 'Steven gerrard', 'morelos', 'Ryan kent', 'aberdeen', 'hearts', 'old firm', 'hibs', 'motherwell', 'edouard', 'premier league', 'football', 'sky sports', 'bt sport', 'soccer am', 'scotland israel', 'nations league', 'uefa', 'henrik larsson', 'Barry ferguson']",134706,1605,0,168,0 days 00:58:43,00:58:43
bk8I-5H5oD0,2020-10-12T16:00:30Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Ramon Vega | Celtic Treble Win, Why He Left, Tottenham Days, Watford w/ Elton John","SUBSCRIBE - https://bit.ly/2QGY26R

This week Si is joined by a man who has won medals for both Celtic and Tottenham Hotspur and has a great story to tell on the journey of his footballing career - Ramon Vega!

The Swiss defender has came across some lively characters from his time in the game including Martin O'Neil, Henrik Larsson, David Ginola, Teddy Sheringham, Ally McCoist, George Graham and even Elton John at Watford!",Open Goal,"['open goal', 'si ferry', 'celtic', 'celtic covid', 'celtic vs rangers', 'celtic goals vs rangers', ""Martin o'neill"", 'neil lennon', 'celtic treble', 'henrik larsson', 'Switzerland football', 'euro 96', 'rangers', 'tottenham', 'hotspur', 'spurs', 'mourinho', 'all or nothing', 'spurs documentary', 'spurs league cup final', 'David ginola', 'talksport', 'harry kane', 'Gareth bale', 'podcast', 'watford elton john', 'grasshoppers', 'Cagliari', 'serie a', 'spfl', 'spfl highlights', 'celtic treble 2001', 'Scott brown', 'celtic 6-2', 'old firm', 'celtic fans']",29994,247,0,40,0 days 01:48:21,01:48:21
QZt36zZdKuM,2020-10-08T09:38:10Z,UCArk93C2pbOvkv6jWz-3kAg,POSITIVE COVID CASES & SCOTLAND PLAY-OFF | Right in the Coupon w/ Who Knows Wins,"SUBSCRIBE - https://bit.ly/2QGY26R

It’s been a dramatic week as we lead into Scotland’s massive UEFA Nations League qualifier vs Israel as news of positive COVID tests among players in Scotland surface!",Open Goal,"['open goal', 'si ferry', 'scotland', 'corona virus', 'covid', 'Ryan christie', 'stuart armstrong', 'kieran tierney', 'arsenal', 'edouard', 'celtic', 'celtic goals', 'rangers', 'rangers goals', 'frank mcavennie', 'Paul slane', 'slaney', 'Andy halliday', 'hearts', 'Barry ferguson', 'Steve clarke', 'Andy robertson', 'John mcginn', 'football', 'plz soccer', 'funny', 'podcast', 'spfl', 'spfl highlights', 'premier league', 'west ham', 'soccer am', 'betting', 'William hill', 'betfred', 'ladbrokes', 'aberdeen', 'hibs', 'hibernian', 'motherwell', 'st mirren', 'dundee united']",48510,591,0,31,0 days 00:32:22,00:32:22
LyJRTjESUAk,2020-10-07T16:00:04Z,UCArk93C2pbOvkv6jWz-3kAg,HALLIDAY SIGNS FOR HEARTS! | Keeping the Ball on the Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

The gang of 4 are back together as Andy Halliday returns following signing for new club Hearts!

He gives us the lowdown on the move and the boys also discuss the latest updates in Scottish football and Scotland’s upcoming UEFA Nations League play-off vs Israel as well as chatting about a mental weekend in the Premier League down south!",Open Goal,"['open goal', 'si ferry', 'Paul Slane', 'Slaney', 'Andy Halliday', 'Celtic', 'Edouard', 'COVID', 'Corona virus', 'Celtic goals', 'Scotland Israel', 'Barry Ferguson', 'Celtic fans', 'SPFL', 'Neil lennon', 'Steve Clarke', 'Rangers', 'Rangers fans', 'Rangers goals', 'Hampden', 'Nations league', 'Premier league', 'Villa Liverpool', 'Harry maguire', 'Man Utd spurs', 'Soccer am', 'Hearts', 'Hibs', 'Aberdeen', 'Motherwell']",124173,1440,0,80,0 days 01:12:48,01:12:48
xbrgCkR5DIU,2020-10-01T16:00:15Z,UCArk93C2pbOvkv6jWz-3kAg,RIGHT IN THE COUPON IS BACK!! W/ Who Knows Wins,"SUBSCRIBE - https://bit.ly/2QGY26R

After 6 months, the Right in the Coupon team are finally back together to talk football and attempt to win some money!

The only difference since last time however is that YOU at the home can join in and take on the boys in our Open Goal league with your own score predictors on the WHO KNOWS WINS app!

Slaney boy is in charge of the leaderboard so if you fancy getting a shout from the main man for either being a champion of the week or at the dregs of the table then make sure you join to get your name read out on the show!",Open Goal,"['open goal', 'si ferry', 'Celtic Sarajevo', 'Rangers Galatasary', 'Europa league', 'Celtic goals', 'Rangers goals', 'Frank mcavennie', 'Barry Ferguson', 'Slaney', 'Paul Slane', 'Neil lennon', 'Edouard', 'Scott brown', 'Steven Gerrard', 'Morelia', 'Kent', 'Spfl', 'SPFL highlights', 'Live stream', 'Aberdeen', 'Motherwell', 'Hibernian', 'Andy Halliday', 'Hearts', 'St Mirren', 'Dundee United', 'Soccer am', 'Plz soccer']",60552,688,0,64,0 days 00:44:37,00:44:37
k4YlRqjyj90,2020-09-30T16:00:11Z,UCArk93C2pbOvkv6jWz-3kAg,BARRY FERGUSON & SLANEY REUNITED! | Keeping the Ball on the Ground,"SUBSCRIBE - https://bit.ly/2QGY26R

It's a Keeping the Ball on the Ground Special today as for the first time since he managed the maverick during the winger's infamous spell at Clyde, Barry Ferguson is reunited with his old player Slaney again!

Hilarity awaits as the boys catch-up on old times as well as get a good chat with Barry on all things Rangers, Scotland, Souness, his big brother Derek and his career in general!",Open Goal,"['open goal', 'si ferry', 'Barry ferguson', 'Paul slane', 'slaney', 'Andy halliday', 'rangers', 'rangers fans', 'galatasaray', 'rangers galatasary', 'europa league', 'Steven gerrard', 'rangers goals', 'Ferguson lennon', 'ibrox', 'morelos', 'football daft', 'right in the coupon', 'celtic', 'celtic v rangers', 'spfl', 'spfl highlights', 'Birmingham', 'blackburn', 'souness', 'sky sports', 'plz soccer', 'podcast', 'free kick v celtic', 'allan mcgregor', 'blackpool', 'Alex mcleish', 'Steve clarke', 'scotland', 'soccer am', 'rangers live stream', 'football', 'soccer']",345344,2234,0,187,0 days 01:49:24,01:49:24
144vs1VYaIk,2020-09-28T16:00:00Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Alex McLeish | Epic Chat on Rangers, The Scotland Job, Aberdeen Glory Days & More!","SUBSCRIBE - https://bit.ly/2QGY26R

There's not many more illustrious careers in the game than our guest's this week as Alex McLeish chats with Si about his days as a player and manager at the top level of British and European football.

This includes stories from his days playing under Sir Alex Ferguson in his historic Aberdeen team that saw them sweep domestic honours and clinch the club's most famous victory - the European Cup Winners' Cup in 1983 vs Real Madrid.

We also discuss Alex's time in management from making his name at Motherwell and Hibs to winning 2 of Rangers' most dramatic title victories as well as a treble at Ibrox before going into detail about the ups and downs of both his spells taking charge of the Scottish National Team.",Open Goal,"['open goal', 'si ferry', 'Paul slane', 'Andy halliday', 'Alex mcleish', 'scotland', 'scotland israel', 'Andy robertson', 'rangers', 'rangers fans', 'rangers motherwell', 'tavernier', 'Steven gerrard', 'Jordan jones', 'spfl', 'spfl highlights', 'advocaat', 'big eck', 'rangers songs', 'aberdeen', 'sir Alex fergsuon', 'Fergie', 'Manchester united', 'Derek mcinnes', 'Aberdeen ross county', 'aberdeen goals', 'aberdeen fans', 'celtic', 'birmingham', 'Barry ferguson', 'aston villa', 'plz soccer', 'hibs', 'motherwell', 'hibernian', 'jack ross', 'hibs celtic', 'f2']",70522,555,0,50,0 days 01:55:42,01:55:42
ax2l_-H9NnY,2020-09-22T16:00:00Z,UCArk93C2pbOvkv6jWz-3kAg,"HIBS DRAW w/ RANGERS, McKENNA AWAY, CELTIC'S DEFENCE & 'WELL FLYING | Keeping the Ball on the Ground","SUBSCRIBE - https://bit.ly/2QGY26R

It's been a big week in Scottish football as Hibs and Rangers contested a lively match at Easter Road, Motherwell handed out a surprise thumping to Aberdeen and Celtic win but continue to concede.

On top of that, the boys look at what's happening outside of Scotland including Patrice Evra's future as a pundit, Man Utd's diabolical form and Bale back to Spurs.",Open Goal,"['open goal', 'si ferry', 'hibs v rangers', 'porteous', 'jack ross', 'Steven gerrard', 'spfl', 'spfl highlights', 'goals', 'morelos', 'arfield', 'celtic', 'celtic goals', 'rangers goals', 'rangers fans', 'rangers europa', 'celtic europa', 'neil lennon', 'aberdeen', 'Derek mcinnes', 'plz soccer', 'football daft', 'motherwell', 'europa league', 'Peter crouch podcast', 'podcast', 'hearts', 'Scott brown', 'edouard', 'ajeti', 'open goal misses', 'Paul slane', 'Andy halliday', 'premier league', 'evra', 'sky sports', 'Chris sutton', 'ally mccoist', 'football funny']",104870,1186,0,101,0 days 01:04:38,01:04:38
CZFs7YhiIRg,2020-09-15T16:00:03Z,UCArk93C2pbOvkv6jWz-3kAg,"SI, SLANEY, HALLIDAY & KEV FIFA RATINGS! | Keeping the Ball on the Ground","SUBSCRIBE - https://bit.ly/2QGY26R

The nation's top team of Si, Slaney, Andy Halliday and Kev return to look back on last weekend's SPFL fixtures as well chat about the new Premier League season, Neymar, and what were the highest rankings the boys had on FIFA!",Open Goal,"['open goal', 'si ferry']",119367,1379,0,134,0 days 01:01:05,01:01:05
3072OjkLbUk,2020-09-14T16:00:00Z,UCArk93C2pbOvkv6jWz-3kAg,"Si Ferry Meets... Andy Reid | Spurs Days, Sunderland w/ Roy Keane, Ireland & Nottingham Forest","SUBSCRIBE - https://bit.ly/2QGY26R

This week Si is joined by Ireland Internationalist Andy Reid to talk about his eventful career playing under and with some of the biggest names British football has seen including Roy Keane, Edgar Davids, Martin Jol, Damien Duff, Robbie Keane, Dwight Yorke and many more!

#NottinghamForest #Ireland #Sunderland",Open Goal,"['open goal', 'si ferry', 'roy keane', 'robbie keane', 'Edgar davids', 'tottenham', 'nottingham forest', 'spurs', 'spurs documentary', 'amazon', 'Jose mourinho', 'spurs everton', 'premier league', 'sunderland', 'mackems', 'stadium of light', 'spurs fans', 'spurs songs', 'sunderland fans', 'sunderland songs', 'true geordie', 'ireland', 'funny', 'ireland goals', 'highlights', 'Nottingham Forest goals', 'championship', 'mido', 'Paul slane', 'keeping the ball on the ground', 'Andy Reid goals', 'sky sports', 'soccer am', 'open goal misses', 'celtic', 'spfl']",24223,176,0,9,0 days 01:38:11,01:38:11
